,Timestamp,Activity,Scope,Name,Reason,Type,Source RSE,Destination RSE,Duration,Bytes,FTS Link,Source URL,Destination URL,Protocol,File size,data._id,data._version,data.created_at,data.dataset,data.datasetScope,data.datatype,data.did_type,data.event_timestamp,data.remote_access,data.rse_id,highlight,metadata._id,metadata._version,sort,did,temp,webui_link,webui_checksum
33,"02/23/2024, 11:54:14 AM",Production Input,mc16_13TeV,AOD.14795494._002858.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (353bd905 != f50b4955),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.1 min,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ccf79f90-d23e-11ee-919d-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002858.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/3d/aa/AOD.14795494._002858.pool.root.1,davs,6795718371,194202142-1708689254000,1708689316,1708687763000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708689254000,True,UNKNOWN,0,194202142-1708689254000,1708689316,"1708689254000, 6207861",mc16_13TeV:AOD.14795494._002858.pool.root.1,mc16_13TeV&name=AOD.14795494._002858.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002858.pool.root.1,
35,"02/23/2024, 11:52:04 AM",Production Input,mc16_13TeV,AOD.14795494._002697.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (db52c6e3 != 032c57b5),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,3.8 min,6.81 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/0a802cca-d23e-11ee-b71b-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002697.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/76/d7/AOD.14795494._002697.pool.root.1,davs,6812767274,-350775026-1708689124000,1708689143,1708687425000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708689124000,True,UNKNOWN,0,-350775026-1708689124000,1708689143,"1708689124000, 6436135",mc16_13TeV:AOD.14795494._002697.pool.root.1,mc16_13TeV&name=AOD.14795494._002697.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002697.pool.root.1,
36,"02/23/2024, 11:50:59 AM",Production Input,mc16_13TeV,AOD.14795494._002452.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (1ed464da != 94a57e2b),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,6.1 min,6.81 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/94299526-d23c-11ee-97c6-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002452.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/77/e3/AOD.14795494._002452.pool.root.1,davs,6806614525,850856865-1708689059000,1708689066,1708686810000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708689059000,True,UNKNOWN,0,850856865-1708689059000,1708689066,"1708689059000, 6560055",mc16_13TeV:AOD.14795494._002452.pool.root.1,mc16_13TeV&name=AOD.14795494._002452.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002452.pool.root.1,
37,"02/23/2024, 11:50:16 AM",Production Input,mc16_13TeV,AOD.14795494._002412.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (ebdf9e24 != bd436ece),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,4.7 min,6.81 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/450ec5c8-d23d-11ee-ba52-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002412.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/b1/cb/AOD.14795494._002412.pool.root.1,davs,6807821494,765548370-1708689016000,1708689025,1708687102000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708689016000,True,UNKNOWN,0,765548370-1708689016000,1708689025,"1708689016000, 6196086",mc16_13TeV:AOD.14795494._002412.pool.root.1,mc16_13TeV&name=AOD.14795494._002412.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002412.pool.root.1,
41,"02/23/2024, 11:48:59 AM",Production Input,mc16_13TeV,AOD.14795494._002455.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (0583c56d != c2de3890),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,4.1 min,6.81 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ad00dabe-d23c-11ee-81fb-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002455.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/1a/85/AOD.14795494._002455.pool.root.1,davs,6812005492,695651165-1708688939000,1708688945,1708686848000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688939000,True,UNKNOWN,0,695651165-1708688939000,1708688945,"1708688939000, 6466240",mc16_13TeV:AOD.14795494._002455.pool.root.1,mc16_13TeV&name=AOD.14795494._002455.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002455.pool.root.1,
43,"02/23/2024, 11:48:08 AM",Production Input,mc16_13TeV,AOD.14795494._002717.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d687f129 != 08b1a1d4),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.7 min,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/76842dca-d240-11ee-a8aa-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002717.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/bf/69/AOD.14795494._002717.pool.root.1,davs,6800203548,-987795736-1708688888000,1708688896,1708688479000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688888000,True,UNKNOWN,0,-987795736-1708688888000,1708688896,"1708688888000, 6139595",mc16_13TeV:AOD.14795494._002717.pool.root.1,mc16_13TeV&name=AOD.14795494._002717.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002717.pool.root.1,
44,"02/23/2024, 11:47:24 AM",Production Input,mc16_13TeV,AOD.14795494._002809.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (79666d44 != 12fcbe4f),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.8 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/57e8cefc-d240-11ee-b06f-fa163e9a529a,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002809.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/65/fd/AOD.14795494._002809.pool.root.1,davs,6833253975,1748335915-1708688844000,1708688853,1708688428000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688844000,True,UNKNOWN,0,1748335915-1708688844000,1708688853,"1708688844000, 6132505",mc16_13TeV:AOD.14795494._002809.pool.root.1,mc16_13TeV&name=AOD.14795494._002809.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002809.pool.root.1,
45,"02/23/2024, 11:47:03 AM",Production Input,mc16_13TeV,AOD.14795494._002864.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (03f5a921 != bd1fcd88),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,7.1 min,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/53172c00-d23d-11ee-9012-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002864.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/b5/50/AOD.14795494._002864.pool.root.1,davs,6799214049,-845232205-1708688823000,1708688833,1708687124000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688823000,True,UNKNOWN,0,-845232205-1708688823000,1708688833,"1708688823000, 6449468",mc16_13TeV:AOD.14795494._002864.pool.root.1,mc16_13TeV&name=AOD.14795494._002864.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002864.pool.root.1,
46,"02/23/2024, 11:46:11 AM",Production Input,mc16_13TeV,AOD.14795494._002687.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (5a90ee77 != c82074d7),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,3.8 min,6.82 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/97b2865e-d240-11ee-8b6e-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002687.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/3d/ea/AOD.14795494._002687.pool.root.1,davs,6815528624,-1775330465-1708688771000,1708688785,1708688534000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688771000,True,UNKNOWN,0,-1775330465-1708688771000,1708688785,"1708688771000, 7568568",mc16_13TeV:AOD.14795494._002687.pool.root.1,mc16_13TeV&name=AOD.14795494._002687.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002687.pool.root.1,
47,"02/23/2024, 11:46:08 AM",Production Input,mc16_13TeV,AOD.14795494._002805.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (da564f58 != b8524f62),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,4.3 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/5759c4e6-d240-11ee-966d-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002805.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/b2/90/AOD.14795494._002805.pool.root.1,davs,6825199231,1672543634-1708688768000,1708688777,1708688427000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688768000,True,UNKNOWN,0,1672543634-1708688768000,1708688777,"1708688768000, 7563271",mc16_13TeV:AOD.14795494._002805.pool.root.1,mc16_13TeV&name=AOD.14795494._002805.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002805.pool.root.1,
48,"02/23/2024, 11:46:06 AM",Production Input,mc16_13TeV,AOD.14795494._002436.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9e1409ad != 87052f08),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,4.3 min,6.82 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e9843104-d23f-11ee-b6cc-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002436.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/c5/71/AOD.14795494._002436.pool.root.1,davs,6823481007,2118914313-1708688766000,1708688780,1708688243000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688766000,True,UNKNOWN,0,2118914313-1708688766000,1708688780,"1708688766000, 6191947",mc16_13TeV:AOD.14795494._002436.pool.root.1,mc16_13TeV&name=AOD.14795494._002436.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002436.pool.root.1,
50,"02/23/2024, 11:45:18 AM",Production Input,mc16_13TeV,AOD.14795494._001889.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d4d47878 != 428c0204),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,11.7 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/34ae06bc-d23d-11ee-8014-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._001889.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/7f/77/AOD.14795494._001889.pool.root.1,davs,6834938808,913771947-1708688718000,1708688734,1708687080000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688718000,True,UNKNOWN,0,913771947-1708688718000,1708688734,"1708688718000, 6180367",mc16_13TeV:AOD.14795494._001889.pool.root.1,mc16_13TeV&name=AOD.14795494._001889.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._001889.pool.root.1,
52,"02/23/2024, 11:44:57 AM",Production Input,mc16_13TeV,AOD.14795494._002694.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (61144b73 != a791bebb),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,6.2 min,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/cb6a03fe-d23c-11ee-a62b-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002694.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/84/17/AOD.14795494._002694.pool.root.1,davs,6804483184,-2116564835-1708688697000,1708688707,1708686903000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688697000,True,UNKNOWN,0,-2116564835-1708688697000,1708688707,"1708688697000, 7571259",mc16_13TeV:AOD.14795494._002694.pool.root.1,mc16_13TeV&name=AOD.14795494._002694.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002694.pool.root.1,
53,"02/23/2024, 11:44:36 AM",Production Input,mc16_13TeV,AOD.14795494._002699.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (27e73d31 != c9e1a0e8),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.9 min,6.81 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/87348c2a-d23e-11ee-b06f-fa163e9a529a,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002699.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/7e/0e/AOD.14795494._002699.pool.root.1,davs,6814077351,123384437-1708688676000,1708688688,1708687648000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688676000,True,UNKNOWN,0,123384437-1708688676000,1708688688,"1708688676000, 7576428",mc16_13TeV:AOD.14795494._002699.pool.root.1,mc16_13TeV&name=AOD.14795494._002699.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002699.pool.root.1,
54,"02/23/2024, 11:43:55 AM",Production Input,mc16_13TeV,AOD.14795494._002862.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (36a3d8eb != 3c085943),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,3.9 min,6.78 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/9a400f74-d23e-11ee-96af-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002862.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/92/0f/AOD.14795494._002862.pool.root.1,davs,6781060455,282118164-1708688635000,1708688662,1708687679000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688635000,True,UNKNOWN,0,282118164-1708688635000,1708688662,"1708688635000, 6963376",mc16_13TeV:AOD.14795494._002862.pool.root.1,mc16_13TeV&name=AOD.14795494._002862.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002862.pool.root.1,
55,"02/23/2024, 11:42:39 AM",Production Input,mc16_13TeV,AOD.14795494._001963.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (ab720a4b != 15721706),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,8.2 min,6.82 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/1d9c2e64-d23c-11ee-a72e-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._001963.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/31/8e/AOD.14795494._001963.pool.root.1,davs,6816049630,1253840384-1708688559000,1708688617,1708686606000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688559000,True,UNKNOWN,0,1253840384-1708688559000,1708688617,"1708688559000, 7559635",mc16_13TeV:AOD.14795494._001963.pool.root.1,mc16_13TeV&name=AOD.14795494._001963.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._001963.pool.root.1,
56,"02/23/2024, 11:42:37 AM",Production Input,mc16_13TeV,AOD.14795494._002799.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (2e32957d != fc837b04),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,9.3 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/1d53db8c-d23c-11ee-a5fd-fa163e39e2d9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002799.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/4e/48/AOD.14795494._002799.pool.root.1,davs,6834443645,2130485032-1708688557000,1708688617,1708686605000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688557000,True,UNKNOWN,0,2130485032-1708688557000,1708688617,"1708688557000, 6956097",mc16_13TeV:AOD.14795494._002799.pool.root.1,mc16_13TeV&name=AOD.14795494._002799.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002799.pool.root.1,
58,"02/23/2024, 11:42:02 AM",Production Input,mc16_13TeV,AOD.14795494._002295.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (c683c7f7 != 0e31e737),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,4.6 min,6.82 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/c53dc4d6-d23f-11ee-9f63-fa163e9a529a,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002295.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/ba/6c/AOD.14795494._002295.pool.root.1,davs,6815077474,242798814-1708688522000,1708688617,1708688175000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688522000,True,UNKNOWN,0,242798814-1708688522000,1708688617,"1708688522000, 7680247",mc16_13TeV:AOD.14795494._002295.pool.root.1,mc16_13TeV&name=AOD.14795494._002295.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002295.pool.root.1,
59,"02/23/2024, 11:41:28 AM",Production Input,mc16_13TeV,AOD.14795494._002825.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d47d64ca != fd4ad911),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.8 min,6.78 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/5efb8dbe-d23c-11ee-b224-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002825.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/f5/10/AOD.14795494._002825.pool.root.1,davs,6776491124,-837984934-1708688488000,1708688617,1708686714000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688488000,True,UNKNOWN,0,-837984934-1708688488000,1708688617,"1708688488000, 6954033",mc16_13TeV:AOD.14795494._002825.pool.root.1,mc16_13TeV&name=AOD.14795494._002825.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002825.pool.root.1,
60,"02/23/2024, 11:41:05 AM",Production Input,mc16_13TeV,AOD.14795494._002832.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (c170aaba != 8e9a7d40),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,6.5 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ad9f88f2-d23d-11ee-9ac8-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002832.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/c6/69/AOD.14795494._002832.pool.root.1,davs,6827729761,1020024766-1708688465000,1708688482,1708687264000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688465000,True,UNKNOWN,0,1020024766-1708688465000,1708688482,"1708688465000, 7707635",mc16_13TeV:AOD.14795494._002832.pool.root.1,mc16_13TeV&name=AOD.14795494._002832.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002832.pool.root.1,
61,"02/23/2024, 11:40:59 AM",Production Input,mc16_13TeV,AOD.14795494._002300.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (be8e5511 != 5752ec62),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.3 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/4d355258-d23d-11ee-8f45-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002300.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/6b/8f/AOD.14795494._002300.pool.root.1,davs,6832219913,-1850228753-1708688459000,1708688471,1708687114000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688459000,True,UNKNOWN,0,-1850228753-1708688459000,1708688471,"1708688459000, 7523835",mc16_13TeV:AOD.14795494._002300.pool.root.1,mc16_13TeV&name=AOD.14795494._002300.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002300.pool.root.1,
64,"02/23/2024, 11:39:29 AM",Production Input,mc16_13TeV,AOD.14795494._002849.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (81509482 != 543a8530),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.2 min,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/a907b3b8-d23e-11ee-b224-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002849.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/d7/96/AOD.14795494._002849.pool.root.1,davs,6825330732,-151132857-1708688369000,1708688382,1708687702000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688369000,True,UNKNOWN,0,-151132857-1708688369000,1708688382,"1708688369000, 6907550",mc16_13TeV:AOD.14795494._002849.pool.root.1,mc16_13TeV&name=AOD.14795494._002849.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002849.pool.root.1,
65,"02/23/2024, 11:38:54 AM",Production Input,mc16_13TeV,AOD.14795494._002680.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d878819e != 362170e0),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,6.4 min,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/4d5fe77a-d23d-11ee-b06f-fa163e9a529a,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002680.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/81/ed/AOD.14795494._002680.pool.root.1,davs,6797106645,-2007068278-1708688334000,1708688345,1708687115000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688334000,True,UNKNOWN,0,-2007068278-1708688334000,1708688345,"1708688334000, 6498687",mc16_13TeV:AOD.14795494._002680.pool.root.1,mc16_13TeV&name=AOD.14795494._002680.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002680.pool.root.1,
66,"02/23/2024, 11:38:50 AM",Production Input,mc16_13TeV,AOD.14795494._002695.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (f434c89c != 767558fd),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,5.1 min,6.79 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e34727da-d23d-11ee-b9b9-fa163e52bca9,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._002695.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/db/78/AOD.14795494._002695.pool.root.1,davs,6794608310,329791880-1708688330000,1708688337,1708687367000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708688330000,True,UNKNOWN,0,329791880-1708688330000,1708688337,"1708688330000, 6900239",mc16_13TeV:AOD.14795494._002695.pool.root.1,mc16_13TeV&name=AOD.14795494._002695.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._002695.pool.root.1,
