,Unnamed: 0_x,Timestamp,Scope_x,Name_x,Source URL,Destination RSE,Destination URL,Rucio_Checksum,Destination_Checksum_x,Unnamed: 0_y,Name_y,Path,Size,Seal_Checksum,Destination_Checksum_y,status
269,360,"02/20/2024, 12:39:43 PM",data16_13TeV,DAOD_RPVLL.22357784._000114.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357784._000114.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/97/91/DAOD_RPVLL.22357784._000114.pool.root.1,38a221f7,b6b105b6,360,/rucio/data16_13TeV/DAOD_RPVLL.22357784._000114.pool.root.1,9368567780,9.369GB,38a221f7,b6b105b6,Transfer Error
139,229,"02/20/2024, 03:46:15 PM",data16_13TeV,DAOD_RPVLL.22357798._000078.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000078.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/de/8a/DAOD_RPVLL.22357798._000078.pool.root.1,b27be8dd,d7f47496,229,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000078.pool.root.1,10199830471,10.2GB,b27be8dd,d7f47496,Transfer Error
340,431,"02/20/2024, 11:23:03 AM",data16_13TeV,DAOD_RPVLL.22357798._000079.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000079.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/09/7b/DAOD_RPVLL.22357798._000079.pool.root.1,cdbc0aa7,b1e35d2a,431,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000079.pool.root.1,10390745448,10.39GB,cdbc0aa7,b1e35d2a,Transfer Error
333,424,"02/20/2024, 11:33:46 AM",data16_13TeV,DAOD_RPVLL.22357798._000091.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000091.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/99/db/DAOD_RPVLL.22357798._000091.pool.root.1,9c963793,e25d9d71,424,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000091.pool.root.1,9749467219,9.749GB,9c963793,e25d9d71,Transfer Error
35,125,"02/20/2024, 05:48:52 PM",data16_13TeV,DAOD_RPVLL.22357798._000095.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000095.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/0b/8d/DAOD_RPVLL.22357798._000095.pool.root.1,749cb72d,97fc3c7a,125,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000095.pool.root.1,9885984393,9.886GB,749cb72d,97fc3c7a,Transfer Error
195,285,"02/20/2024, 02:27:46 PM",data16_13TeV,DAOD_RPVLL.22357798._000165.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000165.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/bb/c5/DAOD_RPVLL.22357798._000165.pool.root.1,3ccbd0ff,a507e352,285,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000165.pool.root.1,7974192647,7.974GB,3ccbd0ff,a507e352,Transfer Error
298,389,"02/20/2024, 12:14:23 PM",data16_13TeV,DAOD_RPVLL.22357798._000178.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000178.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/e4/2c/DAOD_RPVLL.22357798._000178.pool.root.1,ef26a5e1,71b73b69,389,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000178.pool.root.1,9942795262,9.943GB,ef26a5e1,71b73b69,Transfer Error
124,214,"02/20/2024, 04:13:38 PM",data16_13TeV,DAOD_RPVLL.22357803._000043.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000043.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/d2/ff/DAOD_RPVLL.22357803._000043.pool.root.1,dbd9e836,1bdd729b,214,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000043.pool.root.1,10380526180,10.38GB,dbd9e836,1bdd729b,Transfer Error
419,510,"02/20/2024, 09:53:28 AM",data16_13TeV,DAOD_RPVLL.22357803._000062.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000062.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ac/ae/DAOD_RPVLL.22357803._000062.pool.root.1,5aae93a1,9d5bb1ae,510,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000062.pool.root.1,10292064086,10.29GB,5aae93a1,9d5bb1ae,Transfer Error
171,261,"02/20/2024, 02:49:34 PM",data16_13TeV,DAOD_RPVLL.22357803._000094.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000094.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/f9/17/DAOD_RPVLL.22357803._000094.pool.root.1,0c64c1a1,50a1f35b,261,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000094.pool.root.1,9375001629,9.375GB,0c64c1a1,50a1f35b,Transfer Error
406,497,"02/20/2024, 10:17:59 AM",data16_13TeV,DAOD_RPVLL.22357803._000110.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000110.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/57/65/DAOD_RPVLL.22357803._000110.pool.root.1,7a286064,7e376533,497,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000110.pool.root.1,9041155373,9.041GB,7a286064,7e376533,Transfer Error
36,126,"02/20/2024, 05:48:36 PM",data16_13TeV,DAOD_RPVLL.22357803._000153.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000153.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/33/d3/DAOD_RPVLL.22357803._000153.pool.root.1,b75af34e,988c8669,126,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000153.pool.root.1,10310569311,10.31GB,b75af34e,988c8669,Transfer Error
203,293,"02/20/2024, 02:13:28 PM",data16_13TeV,DAOD_RPVLL.22357803._000176.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357803._000176.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/e3/5e/DAOD_RPVLL.22357803._000176.pool.root.1,ecff50b5,99e0f38d,293,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000176.pool.root.1,8472463706,8.472GB,ecff50b5,99e0f38d,Transfer Error
402,493,"02/20/2024, 10:18:30 AM",data16_13TeV,DAOD_RPVLL.22357808._000006.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357808._000006.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/97/56/DAOD_RPVLL.22357808._000006.pool.root.1,a9f151a8,0fec80ce,493,/rucio/data16_13TeV/DAOD_RPVLL.22357808._000006.pool.root.1,10810010792,10.81GB,a9f151a8,0fec80ce,Transfer Error
462,553,"02/20/2024, 07:44:51 AM",data16_13TeV,DAOD_RPVLL.22357808._000183.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357808._000183.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/91/ba/DAOD_RPVLL.22357808._000183.pool.root.1,e2964823,0fdfbb61,553,/rucio/data16_13TeV/DAOD_RPVLL.22357808._000183.pool.root.1,8141534902,8.142GB,e2964823,0fdfbb61,Transfer Error
172,262,"02/20/2024, 02:48:35 PM",data16_13TeV,DAOD_RPVLL.22357823._000009.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000009.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/14/76/DAOD_RPVLL.22357823._000009.pool.root.1,b23831e6,79e9e850,262,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000009.pool.root.1,10411363002,10.41GB,b23831e6,79e9e850,Transfer Error
98,188,"02/20/2024, 04:49:29 PM",data16_13TeV,DAOD_RPVLL.22357823._000021.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000021.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/c3/13/DAOD_RPVLL.22357823._000021.pool.root.1,95148c00,e179f10d,188,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000021.pool.root.1,7062242699,7.062GB,95148c00,e179f10d,Transfer Error
151,241,"02/20/2024, 03:28:19 PM",data16_13TeV,DAOD_RPVLL.22357823._000051.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000051.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/66/9c/DAOD_RPVLL.22357823._000051.pool.root.1,b45f4974,2e2fe2bc,241,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000051.pool.root.1,9647598108,9.648GB,b45f4974,2e2fe2bc,Transfer Error
414,505,"02/20/2024, 10:04:02 AM",data16_13TeV,DAOD_RPVLL.22357823._000087.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000087.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/20/16/DAOD_RPVLL.22357823._000087.pool.root.1,b36f3a30,5eb66806,505,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000087.pool.root.1,8675886260,8.676GB,b36f3a30,5eb66806,Transfer Error
12,101,"02/20/2024, 06:14:44 PM",data16_13TeV,DAOD_RPVLL.22357823._000108.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000108.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/99/29/DAOD_RPVLL.22357823._000108.pool.root.1,46715ae6,365bce90,101,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000108.pool.root.1,8341545874,8.342GB,46715ae6,365bce90,Transfer Error
87,177,"02/20/2024, 05:00:15 PM",data16_13TeV,DAOD_RPVLL.22357823._000151.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000151.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/12/e7/DAOD_RPVLL.22357823._000151.pool.root.1,173ae43c,b81369c6,177,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000151.pool.root.1,10091931548,10.09GB,173ae43c,b81369c6,Transfer Error
359,450,"02/20/2024, 11:07:16 AM",data16_13TeV,DAOD_RPVLL.22357823._000154.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000154.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/4d/2d/DAOD_RPVLL.22357823._000154.pool.root.1,126d7bb7,ca768a3c,450,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000154.pool.root.1,8847759930,8.848GB,126d7bb7,ca768a3c,Transfer Error
29,118,"02/20/2024, 05:59:03 PM",data16_13TeV,DAOD_RPVLL.22357823._000166.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000166.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/eb/0a/DAOD_RPVLL.22357823._000166.pool.root.1,e2667fa7,ce3cea1f,118,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000166.pool.root.1,8782711197,8.783GB,e2667fa7,ce3cea1f,Transfer Error
62,152,"02/20/2024, 05:26:13 PM",data16_13TeV,DAOD_RPVLL.22357823._000172.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357823._000172.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d0/9f/DAOD_RPVLL.22357823._000172.pool.root.1,d601aceb,07c065d5,152,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000172.pool.root.1,8743913673,8.744GB,d601aceb,07c065d5,Transfer Error
275,366,"02/20/2024, 12:39:29 PM",data16_13TeV,DAOD_RPVLL.22357842._000058.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357842._000058.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/2e/d2/DAOD_RPVLL.22357842._000058.pool.root.1,fe6b6e35,4b718004,366,/rucio/data16_13TeV/DAOD_RPVLL.22357842._000058.pool.root.1,9803123162,9.803GB,fe6b6e35,4b718004,Transfer Error
375,466,"02/20/2024, 10:53:08 AM",data16_13TeV,DAOD_RPVLL.22357847._000037.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000037.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/98/bc/DAOD_RPVLL.22357847._000037.pool.root.1,71a85032,a6bcb04e,466,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000037.pool.root.1,10250309608,10.25GB,71a85032,a6bcb04e,Transfer Error
111,201,"02/20/2024, 04:33:36 PM",data16_13TeV,DAOD_RPVLL.22357847._000041.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000041.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/cf/cd/DAOD_RPVLL.22357847._000041.pool.root.1,18065cb3,852d205c,201,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000041.pool.root.1,7142819703,7.143GB,18065cb3,852d205c,Transfer Error
58,148,"02/20/2024, 05:33:18 PM",data16_13TeV,DAOD_RPVLL.22357847._000045.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000045.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/c1/1c/DAOD_RPVLL.22357847._000045.pool.root.1,6c0da948,f8466b01,148,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000045.pool.root.1,7243579421,7.244GB,6c0da948,f8466b01,Transfer Error
274,365,"02/20/2024, 12:39:29 PM",data16_13TeV,DAOD_RPVLL.22357847._000048.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000048.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/2e/0d/DAOD_RPVLL.22357847._000048.pool.root.1,56176177,ab790dd2,365,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000048.pool.root.1,10117873937,10.12GB,56176177,ab790dd2,Transfer Error
346,437,"02/20/2024, 11:16:51 AM",data16_13TeV,DAOD_RPVLL.22357847._000082.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000082.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/ee/a1/DAOD_RPVLL.22357847._000082.pool.root.1,752d66f6,d39e415f,437,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000082.pool.root.1,9712016650,9.712GB,752d66f6,d39e415f,Transfer Error
153,243,"02/20/2024, 03:22:00 PM",data16_13TeV,DAOD_RPVLL.22357847._000095.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000095.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/42/68/DAOD_RPVLL.22357847._000095.pool.root.1,30211507,0c54d640,243,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000095.pool.root.1,9332825004,9.333GB,30211507,0c54d640,Transfer Error
47,137,"02/20/2024, 05:43:17 PM",data16_13TeV,DAOD_RPVLL.22357847._000167.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357847._000167.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/01/02/DAOD_RPVLL.22357847._000167.pool.root.1,4247bf1e,6c351ee8,137,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000167.pool.root.1,10123861894,10.12GB,4247bf1e,6c351ee8,Transfer Error
55,145,"02/20/2024, 05:38:17 PM",data16_13TeV,DAOD_RPVLL.22357858._000102.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357858._000102.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/78/61/DAOD_RPVLL.22357858._000102.pool.root.1,34427300,a84e1a92,145,/rucio/data16_13TeV/DAOD_RPVLL.22357858._000102.pool.root.1,9877834526,9.878GB,34427300,a84e1a92,Transfer Error
208,299,"02/20/2024, 01:54:17 PM",data16_13TeV,DAOD_RPVLL.22357863._000047.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000047.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/e1/61/DAOD_RPVLL.22357863._000047.pool.root.1,8d235ea2,83a19d3e,299,/rucio/data16_13TeV/DAOD_RPVLL.22357863._000047.pool.root.1,7213291925,7.213GB,8d235ea2,83a19d3e,Transfer Error
316,407,"02/20/2024, 11:42:26 AM",data16_13TeV,DAOD_RPVLL.22357863._000092.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000092.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/5e/cd/DAOD_RPVLL.22357863._000092.pool.root.1,63387ac4,751206ae,407,/rucio/data16_13TeV/DAOD_RPVLL.22357863._000092.pool.root.1,10144600330,10.14GB,63387ac4,751206ae,Transfer Error
206,297,"02/20/2024, 01:57:23 PM",data16_13TeV,DAOD_RPVLL.22357863._000141.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000141.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/29/5e/DAOD_RPVLL.22357863._000141.pool.root.1,1cc5384c,efcb88c9,297,/rucio/data16_13TeV/DAOD_RPVLL.22357863._000141.pool.root.1,8493371324,8.493GB,1cc5384c,efcb88c9,Transfer Error
236,327,"02/20/2024, 01:13:48 PM",data16_13TeV,DAOD_RPVLL.22357863._000178.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000178.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d8/14/DAOD_RPVLL.22357863._000178.pool.root.1,74af08ae,1663d63f,327,/rucio/data16_13TeV/DAOD_RPVLL.22357863._000178.pool.root.1,8474369055,8.474GB,74af08ae,1663d63f,Transfer Error
410,501,"02/20/2024, 10:04:47 AM",data16_13TeV,DAOD_RPVLL.22357863._000219.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000219.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/2c/33/DAOD_RPVLL.22357863._000219.pool.root.1,b88b849d,1e0b1e42,501,/rucio/data16_13TeV/DAOD_RPVLL.22357863._000219.pool.root.1,8665740551,8.666GB,b88b849d,1e0b1e42,Transfer Error
24,113,"02/20/2024, 06:04:12 PM",data16_13TeV,DAOD_RPVLL.22357873._000015.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357873._000015.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/d4/a1/DAOD_RPVLL.22357873._000015.pool.root.1,2dc359b9,a01261e5,113,/rucio/data16_13TeV/DAOD_RPVLL.22357873._000015.pool.root.1,6919640169,6.92GB,2dc359b9,a01261e5,Transfer Error
251,342,"02/20/2024, 01:00:37 PM",data16_13TeV,DAOD_RPVLL.22357888._000043.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000043.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4e/8d/DAOD_RPVLL.22357888._000043.pool.root.1,36e99f73,1ef394ac,342,/rucio/data16_13TeV/DAOD_RPVLL.22357888._000043.pool.root.1,6961626350,6.962GB,36e99f73,1ef394ac,Transfer Error
305,396,"02/20/2024, 11:54:01 AM",data16_13TeV,DAOD_RPVLL.22357888._000070.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000070.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d9/7c/DAOD_RPVLL.22357888._000070.pool.root.1,fedc52da,7bc4ea44,396,/rucio/data16_13TeV/DAOD_RPVLL.22357888._000070.pool.root.1,7073043555,7.073GB,fedc52da,7bc4ea44,Transfer Error
135,225,"02/20/2024, 03:49:09 PM",data16_13TeV,DAOD_RPVLL.22357888._000101.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000101.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/be/ad/DAOD_RPVLL.22357888._000101.pool.root.1,c53dcdfe,fb182dc6,225,/rucio/data16_13TeV/DAOD_RPVLL.22357888._000101.pool.root.1,9770693701,9.771GB,c53dcdfe,fb182dc6,Transfer Error
129,219,"02/20/2024, 04:07:52 PM",data16_13TeV,DAOD_RPVLL.22357888._000181.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000181.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b2/42/DAOD_RPVLL.22357888._000181.pool.root.1,957e6ee8,1917879b,219,/rucio/data16_13TeV/DAOD_RPVLL.22357888._000181.pool.root.1,8293324032,8.293GB,957e6ee8,1917879b,Transfer Error
156,246,"02/20/2024, 03:16:56 PM",data16_13TeV,DAOD_RPVLL.22357888._000233.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000233.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/45/02/DAOD_RPVLL.22357888._000233.pool.root.1,1689fbd8,31997d4f,246,/rucio/data16_13TeV/DAOD_RPVLL.22357888._000233.pool.root.1,9182094708,9.182GB,1689fbd8,31997d4f,Transfer Error
339,430,"02/20/2024, 11:23:26 AM",data16_13TeV,DAOD_RPVLL.22357893._000001.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357893._000001.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/1e/a7/DAOD_RPVLL.22357893._000001.pool.root.1,9724fbd6,34e2a9fd,430,/rucio/data16_13TeV/DAOD_RPVLL.22357893._000001.pool.root.1,9939390163,9.939GB,9724fbd6,34e2a9fd,Transfer Error
